Periodo;AbreviaEmpresa;IdInterrupcion;NroInterrupcion;UUNN;EE;TipoMed;NaturalezaInterrupcion;ResponsabilidadInterrupcion;ResponsableInterrupcion;PropiedadDeLaInstCausante;CausaInterrupcion;SolicitoFM;IniciaTramiteFM;EstadoFM;Motivo;TipoProgramada;ClasificacionMotivo;Submotivo;SaidiUUNN;Cumple;Fecha
201902;ENOSA;2262061;70067786;Talara;A1303  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Vandalismo;1;1;Procede;Otros y/o terceros;NULL;Interno;Vandalismo;0.046217266;0;28/02/2019
201902;ENOSA;2262249;30073620;Tumbes;A1048  ;Alimentador Media Tension;No Programado, Rechazo Carga;Generacion;Otras Empresas Electricas;Otras Empresas Electricas;Deficit de generacion;0;0;Sin Tramite;Falla;NULL;Externo;Rechazo de carga por Minima Frecuencia;0.026757693;0;28/02/2019
201902;ENOSA;2262645;150068778;Sullana;I150879;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000553253;0;28/02/2019
201902;ENOSA;2262692;70067787;Talara;A1305  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;No Procede;Otros y/o terceros;NULL;Interno;Otros;0.311603203;1;28/02/2019
201902;ENOSA;2262712;150068779;Sullana;A1016  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.307684041;1;28/02/2019
201902;ENOSA;2262716;120025468;Alto Piura;A1406  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;No Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.000419252;0;28/02/2019
201902;ENOSA;2263005;200023987;Bajo Piura;A1068  ;Alimentador Media Tension;No Programado, Rechazo Carga;Generacion;Otras Empresas Electricas;Otras Empresas Electricas;Deficit de generacion;0;0;Sin Tramite;Falla;NULL;Externo;Rechazo de carga por Minima Frecuencia;0.0078843;0;28/02/2019
201902;ENOSA;2263149;120025470;Alto Piura;A1071  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.608913875;1;28/02/2019
201902;ENOSA;2263181;120025471;Alto Piura;I140030;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;0;0;Sin Tramite;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.062044172;0;28/02/2019
201902;ENOSA;2263222;70067788;Talara;A1302  ;Alimentador Media Tension;No Programado, Rechazo Carga;Generacion;Otras Empresas Electricas;Otras Empresas Electricas;Deficit de generacion;0;0;Sin Tramite;Falla;NULL;Externo;Rechazo de carga por Minima Frecuencia;0.01872889;0;28/02/2019
201902;ENOSA;2264533;150068943;Sullana;A1942  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;No Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.006355952;0;28/02/2019
201902;ENOSA;2264647;150068951;Sullana;P107   ;Subestacion de Potencia;No Programado, Falla;Transmision;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000974292;0;28/02/2019
201902;ENOSA;2264681;150068952;Sullana;P107   ;Subestacion de Potencia;No Programado, Falla;Transmision;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000554009;0;28/02/2019
201902;ENOSA;2264712;150068953;Sullana;A1522  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Inundaciones;1;1;Procede;Otros y/o terceros;NULL;Interno;Crecida de rios;0.011175705;0;28/02/2019
201902;ENOSA;2264728;150068954;Sullana;I151119;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000008228;0;28/02/2019
201902;ENOSA;2264874;10195612;Piura;I100533;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.017525651;0;28/02/2019
201902;ENOSA;2264922;150068970;Sullana;I150912;Seccion de Linea o Alimentador;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Transferencia de cargas;0.000099302;0;28/02/2019
201902;ENOSA;2265009;10195613;Piura;E102043;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Falla equipo (transformador,interruptor, seccionador de potencia etc);0;0;Sin Tramite;Falla;NULL;Interno;Averia de transformadores;0.007602055;0;28/02/2019
201902;ENOSA;2265172;120025473;Alto Piura;I140126;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Inundaciones;1;1;Procede;Otros y/o terceros;NULL;Interno;Crecida de rios;0.158025543;0;28/02/2019
201902;ENOSA;2265226;120025474;Alto Piura;I114574;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;0;0;Sin Tramite;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.042569588;0;28/02/2019
201902;ENOSA;2265385;120025475;Alto Piura;A1071  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;Procede;Otros y/o terceros;NULL;Interno;Aves;0.034466823;0;28/02/2019
201902;ENOSA;2265394;120025476;Alto Piura;I140081;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000047642;0;28/02/2019
201902;ENOSA;2265511;10195624;Piura;I179009;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Cometas;1;1;Procede;Otros y/o terceros;NULL;Interno;Objetos en redes (Cometas, cintas, etc);0.003535445;0;28/02/2019
201902;ENOSA;2265522;10195625;Piura;I100512;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Contacto entre conductores;0;0;Sin Tramite;Falla;NULL;Interno;Contacto entre redes MT con instalaciones BT;0.003232559;0;28/02/2019
201902;ENOSA;2266761;30073690;Tumbes;I120042;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Contacto entre conductores;0;0;Sin Tramite;Falla;NULL;Interno;Cortocircuito;0.000254951;0;28/02/2019
201902;ENOSA;2267298;30073692;Tumbes;E120072;Subestacion de Distribucion;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.020565403;0;28/02/2019
201902;ENOSA;2267431;200024043;Bajo Piura;I170086;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.00019523;0;28/02/2019
201902;ENOSA;2267504;200024044;Bajo Piura;L113   ;Linea de Subtransmision;No Programado, Accion De Terceros;Generacion;Otras Empresas Electricas;Otras Empresas Electricas;Falla sistema interconectado;0;0;Sin Tramite;Falla;NULL;Externo;De generadora / transmisora;0.000018021;0;28/02/2019
201902;ENOSA;2267606;180045364;Paita;P103   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Otras Empresas Electricas;Otras Empresas Electricas;Falla sistema interconectado;0;0;Sin Tramite;Falla;NULL;Externo;De generadora / transmisora;0.003500891;0;28/02/2019
201902;ENOSA;2267610;180045366;Paita;P104   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Otras Empresas Electricas;Otras Empresas Electricas;Falla sistema interconectado;0;0;Sin Tramite;Falla;NULL;Externo;De generadora / transmisora;0.129292204;0;28/02/2019
201902;ENOSA;2267616;180045368;Paita;P106   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Otras Empresas Electricas;Otras Empresas Electricas;Falla sistema interconectado;0;0;Sin Tramite;Falla;NULL;Externo;De generadora / transmisora;0.046723026;0;28/02/2019
201902;ENOSA;2267637;120025512;Alto Piura;I140020;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Inundaciones;1;1;Procede;Otros y/o terceros;NULL;Interno;Crecida de rios;0.099323874;0;28/02/2019
201902;ENOSA;2267847;150069053;Sullana;A1016  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.003780418;0;28/02/2019
201902;ENOSA;2267913;10195828;Piura;P101   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Otras Empresas Electricas;Otras Empresas Electricas;Falla sistema interconectado;0;0;Sin Tramite;Falla;NULL;Externo;De generadora / transmisora;0.01325471;0;28/02/2019
201902;ENOSA;2267914;10195829;Piura;P137   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Otras Empresas Electricas;Otras Empresas Electricas;Falla sistema interconectado;0;0;Sin Tramite;Falla;NULL;Externo;De generadora / transmisora;0.0005687;0;28/02/2019
201902;ENOSA;2267916;10195830;Piura;P136   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Otras Empresas Electricas;Otras Empresas Electricas;Falla sistema interconectado;0;0;Sin Tramite;Falla;NULL;Externo;De generadora / transmisora;0.00073288;0;28/02/2019
201902;ENOSA;2267917;10195831;Piura;P130   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Otras Empresas Electricas;Otras Empresas Electricas;Falla sistema interconectado;0;0;Sin Tramite;Falla;NULL;Externo;De generadora / transmisora;0.033604117;0;28/02/2019
201902;ENOSA;2267966;30073693;Tumbes;L118   ;Linea de Subtransmision;No Programado, Falla;Transmision;Otras Empresas Electricas;Otras Empresas Electricas;Otros, por falla humana;0;0;Sin Tramite;Falla;NULL;Externo;Otros, por falla humanas;0.009761984;0;28/02/2019
201902;ENOSA;2268698;150069087;Sullana;P102   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Otras Empresas Electricas;Otras Empresas Electricas;Falla sistema interconectado;0;0;Sin Tramite;Falla;NULL;Externo;Falla Sistema Interconectado;0.009939906;0;28/02/2019
201902;ENOSA;2268701;150069088;Sullana;P197   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Otras Empresas Electricas;Otras Empresas Electricas;Falla sistema interconectado;0;0;Sin Tramite;Falla;NULL;Externo;Falla Sistema Interconectado;0.000003599;0;28/02/2019
201902;ENOSA;2268706;150069089;Sullana;G102   ;Central de Generacion;No Programado, Accion De Terceros;Generacion;Otras Empresas Electricas;Otras Empresas Electricas;Falla sistema interconectado;0;0;Sin Tramite;Falla;NULL;Externo;Falla Sistema Interconectado;0.01761109;0;28/02/2019
201902;ENOSA;2268708;150069090;Sullana;I150807;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.053144178;0;28/02/2019
201902;ENOSA;2268807;120025515;Alto Piura;A1402  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.018774044;0;28/02/2019
201902;ENOSA;2271178;70067817;Talara;P138   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Otras Empresas Electricas;Otras Empresas Electricas;Falla sistema interconectado;0;0;Sin Tramite;Falla;NULL;Externo;De generadora / transmisora;0.424003031;1;28/02/2019
201902;ENOSA;2271186;30073786;Tumbes;E120684;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.001149596;0;28/02/2019
201902;ENOSA;2271616;120025518;Alto Piura;A1406  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Caida conductor de red;0;0;Sin Tramite;Falla;NULL;Interno;Linea abierta o caida;0.001321082;0;28/02/2019
201902;ENOSA;2273599;200024045;Bajo Piura;I180015;Seccion de Linea o Alimentador;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Reparacion de Falso contacto/Punto caliente;0.000023028;0;28/02/2019
201902;ENOSA;2273681;200024046;Bajo Piura;I170086;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000099538;0;28/02/2019
201902;ENOSA;2273698;200024048;Bajo Piura;I170086;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Contacto entre conductores;0;0;Sin Tramite;Falla;NULL;Interno;Contacto entre conductores;0.000084099;0;28/02/2019
201902;ENOSA;2273722;200024049;Bajo Piura;E170126;Subestacion de Distribucion;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.004814681;0;28/02/2019
201902;ENOSA;2273731;200024050;Bajo Piura;E170126;Subestacion de Distribucion;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.019373362;0;28/02/2019
201903;ENOSA;2238809;150067833;Sullana;A1015  ;Alimentador Media Tension;Programado,Expansion O Reforzamiento;Distribucion;Propia;Propia;Por Expansion o reforzamiento de redes;0;0;Sin Tramite;Interrupcion por Expansion y Reforzamiento;Programada por expansion;Interno;Incremento de aislamiento;0.094372633;0;31/03/2019
201903;ENOSA;2254536;200023874;Bajo Piura;I180036;Seccion de Linea o Alimentador;Programado Mantenimiento;Distribucion;Propia;Propia;Por mantenimiento;0;0;Sin Tramite;Mantenimiento preventivo;Programada por mantenimiento;Interno;Limpieza de partes aislantes;0.100807056;0;31/03/2019
201903;ENOSA;2254573;200023875;Bajo Piura;I179988;Seccion de Linea o Alimentador;Programado,Expansion O Reforzamiento;Distribucion;Propia;Propia;Por Expansion o reforzamiento de redes;0;0;Sin Tramite;Interrupcion por Expansion y Reforzamiento;Programada por expansion;Interno;Incremento de la Capacidad del conductor;0.09600672;0;31/03/2019
201903;ENOSA;2254582;200023876;Bajo Piura;I179983;Seccion de Linea o Alimentador;Programado Mantenimiento;Distribucion;Propia;Propia;Por mantenimiento;0;0;Sin Tramite;Mantenimiento preventivo;Programada por mantenimiento;Interno;Limpieza de partes aislantes;0.322372566;1;31/03/2019
201903;ENOSA;2254594;200023877;Bajo Piura;I180026;Seccion de Linea o Alimentador;Programado Mantenimiento;Distribucion;Propia;Propia;Por mantenimiento;0;0;Sin Tramite;Mantenimiento preventivo;Programada por mantenimiento;Interno;Limpieza de partes aislantes;0.002100147;0;31/03/2019
201903;ENOSA;2254608;200023878;Bajo Piura;I179997;Seccion de Linea o Alimentador;Programado Mantenimiento;Distribucion;Propia;Propia;Por mantenimiento;0;0;Sin Tramite;Mantenimiento preventivo;Programada por mantenimiento;Interno;Limpieza de partes aislantes;0.052023642;0;31/03/2019
201903;ENOSA;2254642;200023879;Bajo Piura;I180006;Seccion de Linea o Alimentador;Programado Mantenimiento;Distribucion;Propia;Propia;Por mantenimiento;0;0;Sin Tramite;Mantenimiento preventivo;Programada por mantenimiento;Interno;Limpieza de partes aislantes;0.069164841;0;31/03/2019
201903;ENOSA;2256248;70065573;Talara;I113311;Seccion de Linea o Alimentador;Programado,Expansion O Reforzamiento;Distribucion;Propia;Propia;Por Expansion o reforzamiento de redes;0;0;Sin Tramite;Interrupcion por Expansion y Reforzamiento;Programada por expansion;Interno;Incremento de la Capacidad del conductor;0.001479056;0;31/03/2019
201903;ENOSA;2256249;70065574;Talara;I113311;Seccion de Linea o Alimentador;Programado,Expansion O Reforzamiento;Distribucion;Propia;Propia;Por Expansion o reforzamiento de redes;0;0;Sin Tramite;Interrupcion por Expansion y Reforzamiento;Programada por expansion;Interno;Incremento de la Capacidad del conductor;0.001479056;0;31/03/2019
201903;ENOSA;2267959;10195832;Piura;E101428;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Falla equipo (transformador,interruptor, seccionador de potencia etc);0;0;Sin Tramite;Falla;NULL;Interno;Averia de transformadores;0.020546569;0;31/03/2019
201903;ENOSA;2268169;150069072;Sullana;I151133;Seccion de Linea o Alimentador;Programado,Expansion O Reforzamiento;Distribucion;Propia;Propia;Por Expansion o reforzamiento de redes;0;0;Sin Tramite;Interrupcion por Expansion y Reforzamiento;Programada por expansion;Interno;Expansion de redes;0.000679429;0;31/03/2019
201903;ENOSA;2268464;70067802;Talara;E130245;Subestacion de Distribucion;Programado,Expansion O Reforzamiento;Distribucion;Propia;Propia;Por Expansion o reforzamiento de redes;0;0;Sin Tramite;Interrupcion por Expansion y Reforzamiento;Programada por expansion;Interno;Incremento de aislamiento;0.002535524;0;31/03/2019
201903;ENOSA;2268525;120025513;Alto Piura;E140579;Subestacion de Distribucion;Programado Mantenimiento;Distribucion;Propia;Propia;Por mantenimiento;0;0;Sin Tramite;Mantenimiento preventivo;Programada por mantenimiento;Interno;Remodelacion Integral de redes;0.002092647;0;31/03/2019
201903;ENOSA;2268652;10195837;Piura;E101349;Subestacion de Distribucion;Programado,Expansion O Reforzamiento;Distribucion;Propia;Propia;Por Expansion o reforzamiento de redes;0;0;Sin Tramite;Interrupcion por Expansion y Reforzamiento;Programada por expansion;Interno;Incremento de aislamiento;0.005455738;0;31/03/2019
201903;ENOSA;2268710;150069091;Sullana;A1524  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;Procede;Otros y/o terceros;NULL;Interno;Otros;0.000038;0;31/03/2019
201903;ENOSA;2268940;10195847;Piura;E101201;Subestacion de Distribucion;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Cambio de estructuras y accesorios en riesgo  ;0.000181366;0;31/03/2019
201903;ENOSA;2269097;10195848;Piura;I100218;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.002868789;0;31/03/2019
